"Mineral Name","Mineral Name (plain)","Mineral Name (HTML)","RRUFF Chemistry (plain)","IMA Chemistry (plain)","RRUFF Chemistry (concise)","IMA Chemistry (concise)","RRUFF Chemistry (HTML)","IMA Chemistry (HTML)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements"
"Kobellite","Kobellite","Kobellite","Pb2+11(Cu1+,Fe2+)2(Bi3+,Sb3+)15S2-35","Pb11(Cu,Fe)2(Bi,Sb)15S35","Pb^2+^_11_(Cu^1+^,Fe^2+^)_2_(Bi^3+^,Sb^3+^)_15_S^2-^_35_","Pb_11_(Cu,Fe)_2_(Bi,Sb)_15_S_35_","Pb<sup>2+</sup><sub>11</sub>(Cu<sup>1+</sup>,Fe<sup>2+</sup>)<sub>2</sub>(Bi<sup>3+</sup>,Sb<sup>3+</sup>)<sub>15</sub>S<sup>2-</sup><sub>35</sub>","Pb<sub>11</sub>(Cu,Fe)<sub>2</sub>(Bi,Sb)<sub>15</sub>S<sub>35</sub>","Pb Cu Fe Bi Sb S","","R070669 R110092","2675","Sweden","1841","Grandfathered|Approved","Kobellite","kobellite","Setterberg J (1841) Undersökning af ett nytt mineral, funnet uti Hvena Kobolt-grufvor uti Nerike, Kong. Svenska Vetenskaps-Akademiens Handlingar 1841, 188-193

Chemical formula is redefined to Pb_3_BiSbS_6_:
Rammelsberg C F (1875) Kobellit, Handbuch der Mineralchemie 2, 100-101

The original chemical formula proposed by Setterberg is reconfirmed as Pb_6_Sb_2_Bi_4_S_15_:
Keller H F (1890) Ueber Kobellit von Ouray, Colorado, und über die chemische Zusammensetzung dieser Species. Zeitschrift für Krystallographie und Mineralogie 17, 67-72

Chemical formula is redefined again as Pb_6_FeSb_2_Bi_4_S_16_:
Nuffield E W (1948) Observations on kobellite, University of Toronto Studies: VI. Geological Series 52, 86-89

Chemical formula is redefined yet again as Pb_5_(Bi,Sb)_8_S_17_:
Harris D C, Jambor J L, Lachance G R, Thorpe R I (1968) Tintinaite, the antimony analogue of kobellite, The Canadian Mineralogist 9, 371-382

Chemical formula is redefined again, based on crystal structure, Pb_12_(Cu,Fe)_2_(Bi,Sb)_14_S_35_:
Miehe G (1971) Crystal structure of kobellite, Nature Physical Science 231, 133-134

Chemical formula redefined yet again:
Moëlo Y, Roger G, Maurel-Palacin D, Marcoux E, Laroussi A (1995) Chemistry of some Pb-(Cu,Fe)-(Sb,Bi) sulfosalts from France and Portugal. Implications for the crystal chemistry of lead sulfosalts in the Cu-poor part of the Pb_2_S_2_-Cu_2_S-Sb_2_S_3_-Bi_2_S_3_ system, Mineralogy and Petrology 53, 229-250 ","monoclinic|orthorhombic","2500","Pb^2+ Cu^1+ Fe^2+ Bi^3+ Sb^3+ S^2-"
"Kochite","Kochite","Kochite","Ca2Mn2+Zr4+Na3Ti4+(Si2O7)2(OF)F2","Ca2MnZrNa3Ti(Si2O7)2(OF)F2","Ca_2_Mn^2+^Zr^4+^Na_3_Ti^4+^(Si_2_O_7_)_2_(OF)F_2_","Ca_2_MnZrNa_3_Ti(Si_2_O_7_)_2_(OF)F_2_","Ca<sub>2</sub>Mn<sup>2+</sup>Zr<sup>4+</sup>Na<sub>3</sub>Ti<sup>4+</sup>(Si<sub>2</sub>O<sub>7</sub>)<sub>2</sub>(OF)F<sub>2</sub>","Ca<sub>2</sub>MnZrNa<sub>3</sub>Ti(Si<sub>2</sub>O<sub>7</sub>)<sub>2</sub>(OF)F<sub>2</sub>","Ca Mn Zr Na Ti Si O F","IMA2002-012","","5034","Denmark (Greenland)","2002","Approved|Redefined","Seidozerite-Rinkite","rosenbuschite","Christiansen C C, Gault R A, Grice J D, Johnsen O (2003) Kochite, a new member of the rosenbuschite group from the Werner Bjerge alkaline complex, East Greenland, European Journal of Mineralogy 15, 551-554

Chemical formula revised:
Sokolova E (2006) From structure topology to chemical composition. I. Structural hierarchy and stereochemistry in titanium disilicate minerals, The Canadian Mineralogist 44, 1273-1330","triclinic","","Ca Mn^2+ Zr^4+ Na Ti^4+ Si O F"
"Kochkarite","Kochkarite","Kochkarite","Pb2+Bi3+4Te2-7","PbBi4Te7","Pb^2+^Bi^3+^_4_Te^2-^_7_","PbBi_4_Te_7_","Pb<sup>2+</sup>Bi<sup>3+</sup><sub>4</sub>Te<sup>2-</sup><sub>7</sub>","PbBi<sub>4</sub>Te<sub>7</sub>","Pb Bi Te","IMA1988-030","","2676","Russia","1988","Approved","Tetradymite"," ","Spiridonov E M, Ershova N A, Tananaeva O I (1989) Kochkarite PbBi_4_Te_7_ - A new mineral from contact metamorphosed ores, Geologiya Rudnykh Mestorozhdenii 31, 98-102","hexagonal","145","Pb^2+ Bi^3+ Te^2-"
"Kochsándorite","Kochsandorite","Kochs&#225;ndorite","CaAl2(CO3)2(OH)4·H2O","CaAl2(CO3)2(OH)4·H2O","CaAl_2_(CO_3_)_2_(OH)_4_·H_2_O","CaAl_2_(CO_3_)_2_(OH)_4_·H_2_O","CaAl<sub>2</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>4</sub>·H<sub>2</sub>O","CaAl<sub>2</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>4</sub>·H<sub>2</sub>O","Ca Al C O H","IMA2004-037","","5289","Hungary","2004","Approved","Dundasite"," ","Sajó I E, Szakáll S (2007) Kochsándorite, a new Ca-Al carbonate mineral species from the Mány coal deposit, Hungary, The Canadian Mineralogist 45, 479-483","orthorhombic","56","Ca Al C O H"
"Kodamaite","Kodamaite","Kodamaite","Na3(Ca5Na)Si16O36(OH)4F2·(14-<i>x</i>)H2O (x ≈ 5)","Na3(Ca5Na)Si16O36(OH)4F2·(14-<i>x</i>)H2O (x ≈ 5)","Na_3_(Ca_5_Na)Si_16_O_36_(OH)_4_F_2_·(14-<i>x</i>)H_2_O (x ≈ 5)","Na_3_(Ca_5_Na)Si_16_O_36_(OH)_4_F_2_·(14-<i>x</i>)H_2_O (x ≈ 5)","Na<sub>3</sub>(Ca<sub>5</sub>Na)Si<sub>16</sub>O<sub>36</sub>(OH)<sub>4</sub>F<sub>2</sub>·(14-<i>x</i>)H<sub>2</sub>O (x ≈ 5)","Na<sub>3</sub>(Ca<sub>5</sub>Na)Si<sub>16</sub>O<sub>36</sub>(OH)<sub>4</sub>F<sub>2</sub>·(14-<i>x</i>)H<sub>2</sub>O (x ≈ 5)","Na Ca Si O H F","IMA2018-134","","6920","Canada","2019","Pending publication|Approved","Gyrolite"," ","McDonald A.M. and Chao G.Y. (2019) Kodamaite, IMA 2018-134. CNMNC Newsletter No. 51; Mineralogical Magazine, 83, doi: 10.1180/mgm.2019.58","triclinic","","Na Ca Si O H F"
"Koenenite","Koenenite","Koenenite","Na4Mg9Al4Cl12(OH)22","Na4Mg9Al4Cl12(OH)22","Na_4_Mg_9_Al_4_Cl_12_(OH)_22_","Na_4_Mg_9_Al_4_Cl_12_(OH)_22_","Na<sub>4</sub>Mg<sub>9</sub>Al<sub>4</sub>Cl<sub>12</sub>(OH)<sub>22</sub>","Na<sub>4</sub>Mg<sub>9</sub>Al<sub>4</sub>Cl<sub>12</sub>(OH)<sub>22</sub>","Na Mg Al Cl O H","","R060989","2678","Germany","1902","Grandfathered|Approved"," "," ","Rinne F (1902) Koenenit, Centralblatt fur Mineralogie, Geologie und Palaontologie 1902, 493-499","hexagonal","","Na Mg Al Cl O H"
"Kojonenite","Kojonenite","Kojonenite","Pd7-xSnTe2 (0.3 ≤ x ≤ 0.8)","Pd7-xSnTe2 (0.3 ≤ x ≤ 0.8)","Pd_7-x_SnTe_2_ (0.3 ≤ x ≤ 0.8)","Pd_7-x_SnTe_2_ (0.3 ≤ x ≤ 0.8)","Pd<sub>7-x</sub>SnTe<sub>2</sub> (0.3 ≤ x ≤ 0.8)","Pd<sub>7-x</sub>SnTe<sub>2</sub> (0.3 ≤ x ≤ 0.8)","Pd Sn Te","IMA2013-132","","6291","USA","2013","Approved"," "," ","Stanley C J, Vymazalová A (2015) Kojonenite, a new palladium tin telluride mineral from the Stillwater layered igneous intrusion, Montana, U.S.A.. American Mineralogist 100, 447-450 ","tetragonal","2906","Pd Sn Te"
"Kokchetavite","Kokchetavite","Kokchetavite","KAlSi3O8","K(AlSi3O8)","KAlSi_3_O_8_","K(AlSi_3_O_8_)","KAlSi<sub>3</sub>O<sub>8</sub>","K(AlSi<sub>3</sub>O<sub>8</sub>)","K Al Si O","IMA2004-011","","5271","Kazakhstan","2004","Approved","Dmisteinbergite","feldspar","Hwang S L, Shen P, Chu H T, Yui T F, Liou J G, Sobolev N V, Zhang R Y, Shatsky V S, Zayachkovsky A A (2004) Kokchetavite: a new potassium-feldspar polymorph from the Kokchetav ultrahigh-pressure terrane, Contributions to Mineralogy and Petrology 148, 380-389","hexagonal","1160","K Al Si O"
"Kokinosite","Kokinosite","Kokinosite","Na2Ca2(V5+10O28)·24H2O","Na2Ca2(V10O28)·24H2O","Na_2_Ca_2_(V^5+^_10_O_28_)·24H_2_O","Na_2_Ca_2_(V_10_O_28_)·24H_2_O","Na<sub>2</sub>Ca<sub>2</sub>(V<sup>5+</sup><sub>10</sub>O<sub>28</sub>)·24H<sub>2</sub>O","Na<sub>2</sub>Ca<sub>2</sub>(V<sub>10</sub>O<sub>28</sub>)·24H<sub>2</sub>O","Na Ca V O H","IMA2013-099","","6255","USA","2013","Approved"," "," ","Kampf A R, Hughes J M, Nash B, Marty J (2014) Kokinosite, Na_2_Ca_2_(V_10_O_28_)·24H_2_O, a new decavanadate mineral species from the St. Jude mine, Colorado: crystal structure and descriptive mineralogy. The Canadian Mineralogist 52, 15-25","triclinic","0","Na Ca V^5+ O H"
"Koksharovite","Koksharovite","Koksharovite","CaMg2Fe3+4(V5+O4)6","CaMg2Fe3+4(VO4)6","CaMg_2_Fe^3+^_4_(V^5+^O_4_)_6_","CaMg_2_Fe^3+^_4_(VO_4_)_6_","CaMg<sub>2</sub>Fe<sup>3+</sup><sub>4</sub>(V<sup>5+</sup>O<sub>4</sub>)<sub>6</sub>","CaMg<sub>2</sub>Fe<sup>3+</sup><sub>4</sub>(VO<sub>4</sub>)<sub>6</sub>","Ca Mg Fe V O","IMA2012-092","","6155","Russia","2012","Approved","Howardevansite"," ","Pekov I V, Zubkova N V, Yapaskurt V O, Kartashov P M, Polekhovsky Y S, Murashko M N, Pushcharovsky D Y (2014) Koksharovite, CaMg_2_Fe^3+^_4_(VO_4_)_6_, and grigorievite, Cu_3_Fe^3+^_2_Al_2_(VO_4_)_6_, two new howardevansite-group minerals from volcanic exhalations. European Journal of Mineralogy 26, 667-677","triclinic","","Ca Mg Fe^3+ V^5+ O"
"Kolarite","Kolarite","Kolarite","PbTeCl2","PbTeCl2","PbTeCl_2_","PbTeCl_2_","PbTeCl<sub>2</sub>","PbTeCl<sub>2</sub>","Pb Te Cl","IMA1983-081","R070677","2681","India","1983","Approved"," "," ","Genkin A D, Safonov Y G, Vasudev V N, Rao B K, Boronikhin V A, Vyalsov L N, Gorshkov A I, Mokhov A V (1985) Kolarite PbTeCl_2_ and radhakrishnaite PbTe_3_(Cl,S)_2_, new mineral species from the Kolar Gold Deposit, India, The Canadian Mineralogist 23, 501-506","orthorhombic","246.9","Pb Te Cl"
"Kolbeckite","Kolbeckite","Kolbeckite","Sc3+P5+O4·2H2O","Sc(PO4)·2H2O","Sc^3+^P^5+^O_4_·2H_2_O","Sc(PO_4_)·2H_2_O","Sc<sup>3+</sup>P<sup>5+</sup>O<sub>4</sub>·2H<sub>2</sub>O","Sc(PO<sub>4</sub>)·2H<sub>2</sub>O","Sc P O H","","R060981 R061040","2682","Germany","1926","Approved","Phosphosiderite","phosphosiderite","Edelmann F (1926) Kolbeckit, ein neues sächsisches Mineral, Jahrbuch für das Berg-und Hüttenwesen im Sachsen 100, 73-74","monoclinic","1820","Sc^3+ P^5+ O H"
"Kolicite","Kolicite","Kolicite","Zn2+4Mn2+7(As5+O4)2(SiO4)2(OH)8","Zn4Mn2+7(AsO4)2(SiO4)2(OH)8","Zn^2+^_4_Mn^2+^_7_(As^5+^O_4_)_2_(SiO_4_)_2_(OH)_8_","Zn_4_Mn^2+^_7_(AsO_4_)_2_(SiO_4_)_2_(OH)_8_","Zn<sup>2+</sup><sub>4</sub>Mn<sup>2+</sup><sub>7</sub>(As<sup>5+</sup>O<sub>4</sub>)<sub>2</sub>(SiO<sub>4</sub>)<sub>2</sub>(OH)<sub>8</sub>","Zn<sub>4</sub>Mn<sup>2+</sup><sub>7</sub>(AsO<sub>4</sub>)<sub>2</sub>(SiO<sub>4</sub>)<sub>2</sub>(OH)<sub>8</sub>","Zn Mn As O Si H","IMA1978-076","","2684","USA","1978","Approved"," "," ","Dunn P J, Peacor D R, Sturman B D (1979) Kolicite, a new manganese zinc silicate arsenate from Sterling Hill, Ogdensburg, New Jersey, American Mineralogist 64, 708-712","orthorhombic","1349","Zn^2+ Mn^2+ As^5+ O Si H"
"Kolitschite","Kolitschite","Kolitschite","Pb2+[Zn2+0.5[box]0.5]Fe3+3(As5+O4)2(OH)6","Pb[Zn0.5,[box]0.5]Fe3(AsO4)2(OH)6","Pb^2+^[Zn^2+^_0.5_[box]_0.5_]Fe^3+^_3_(As^5+^O_4_)_2_(OH)_6_","Pb[Zn_0.5_,[box]_0.5_]Fe_3_(AsO_4_)_2_(OH)_6_","Pb<sup>2+</sup>[Zn<sup>2+</sup><sub>0.5</sub><span style=""border: 1px solid #333; font-size:7px;"">   </span><sub>0.5</sub>]Fe<sup>3+</sup><sub>3</sub>(As<sup>5+</sup>O<sub>4</sub>)<sub>2</sub>(OH)<sub>6</sub>","Pb[Zn<sub>0.5</sub>,<span style=""border: 1px solid #333; font-size:7px;"">   </span><sub>0.5</sub>]Fe<sub>3</sub>(AsO<sub>4</sub>)<sub>2</sub>(OH)<sub>6</sub>","Pb Zn Fe As O H","IMA2008-063","","5723","Australia","2008","Approved","Alunite"," ","Mills S J, Grey I E, Mumme W G, Miyawaki R, Matsubara S, Bordet P, Birch W D, Raudsepp M (2008) Kolitschite, Pb[Zn0.5,   0.5]Fe3(AsO4)2(OH)6, a new mineral from the Kintore opencut, Broken Hill, New South Wales, Australian Journal of Mineralogy 14, 63-67","monoclinic","1703","Pb^2+ Zn^2+ Fe^3+ As^5+ O H"
"Kolskyite","Kolskyite","Kolskyite","CaNa2Ti4+4(Si2O7)2O4·7H2O","(Ca[box])Ti2Na2Ti2(Si2O7)2O4(H2O)7","CaNa_2_Ti^4+^_4_(Si_2_O_7_)_2_O_4_·7H_2_O","(Ca[box])Ti_2_Na_2_Ti_2_(Si_2_O_7_)_2_O_4_(H_2_O)_7_","CaNa<sub>2</sub>Ti<sup>4+</sup><sub>4</sub>(Si<sub>2</sub>O<sub>7</sub>)<sub>2</sub>O<sub>4</sub>·7H<sub>2</sub>O","(Ca<span style=""border: 1px solid #333; font-size:7px;"">   </span>)Ti<sub>2</sub>Na<sub>2</sub>Ti<sub>2</sub>(Si<sub>2</sub>O<sub>7</sub>)<sub>2</sub>O<sub>4</sub>(H<sub>2</sub>O)<sub>7</sub>","Ca Ti Na Si O H","IMA2013-005","","6168","Russia","2013","Approved|Redefined","Seidozerite-Murmanite"," ","Cámara F, Sokolova E, Abdu Y, Hawthorne F C, Khomyakov A P (2013) Kolskyite, (Ca[box])Na_2_Ti_4_(Si_2_O_7_)_2_O_4_(H_2_O)_7_, a group-IV Ti-disilicate mineral from the Khibiny alkaline massif, Kola Peninsula, Russia: Description and crystal structure. The Canadian Mineralogist 51, 921-936","triclinic","413.6","Ca Na Ti^4+ Si O H"
"Kolymite","Kolymite","Kolymite","Cu7Hg6","Cu7Hg6","Cu_7_Hg_6_","Cu_7_Hg_6_","Cu<sub>7</sub>Hg<sub>6</sub>","Cu<sub>7</sub>Hg<sub>6</sub>","Cu Hg","IMA1979-046","","2687","Russia","1979","Approved"," "," ","Markova E A, Chernitsova N M, Borodaev Y S, Dubakina L S, Yushko-Zakharova O E (1980) The new mineral kolymite, Cu_7_Hg_6_, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 109(2), 206-211","cubic","1899","Cu Hg"
"Komarovite","Komarovite","Komarovite","(Ca,Sr,Na)6-x(Nb5+,Ti4+)6(Si4O12)(O,OH,F)16·nH2O","(Ca,Sr,Na)6-x(Nb,Ti)6(Si4O12)(O,OH,F)16·nH2O","(Ca,Sr,Na)_6-x_(Nb^5+^,Ti^4+^)_6_(Si_4_O_12_)(O,OH,F)_16_·nH_2_O","(Ca,Sr,Na)_6-x_(Nb,Ti)_6_(Si_4_O_12_)(O,OH,F)_16_·nH_2_O","(Ca,Sr,Na)<sub>6-x</sub>(Nb<sup>5+</sup>,Ti<sup>4+</sup>)<sub>6</sub>(Si<sub>4</sub>O<sub>12</sub>)(O,OH,F)<sub>16</sub>·nH<sub>2</sub>O","(Ca,Sr,Na)<sub>6-x</sub>(Nb,Ti)<sub>6</sub>(Si<sub>4</sub>O<sub>12</sub>)(O,OH,F)<sub>16</sub>·nH<sub>2</sub>O","Ca Sr Na Nb Ti Si O H F","IMA1971-011","R070054","2688","Russia","1971","Approved"," "," ","Portnov A M, Krivokoneva G K, Stolyarova T I (1971) Komarovite, a new niobosilicate of calcium and manganese, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 100, 599-602

Chemical formula revised:
Pekov I V, Azarova Y V, Chukanov N V (2004) New data on komarovite series minerals, New Data on Minerals. Moscow 39, 5-13","orthorhombic","413.6","Ca Sr Na Nb^5+ Ti^4+ Si O H F"
"Kombatite","Kombatite","Kombatite","Pb2+14O9(V5+O4)2Cl4","Pb14O9(VO4)2Cl4","Pb^2+^_14_O_9_(V^5+^O_4_)_2_Cl_4_","Pb_14_O_9_(VO_4_)_2_Cl_4_","Pb<sup>2+</sup><sub>14</sub>O<sub>9</sub>(V<sup>5+</sup>O<sub>4</sub>)<sub>2</sub>Cl<sub>4</sub>","Pb<sub>14</sub>O<sub>9</sub>(VO<sub>4</sub>)<sub>2</sub>Cl<sub>4</sub>","Pb O V Cl","IMA1985-056","R070720","2689","Namibia","1985","Approved"," "," ","Rouse R C, Dunn P J, Innes J (1986) Kombatite, the vanadium analogue of sahlinite, from the Kombat mine, South West Africa, Neues Jahrbuch für Mineralogie, Monatshefte 1986, 519-522","monoclinic","601","Pb^2+ O V^5+ Cl"
"Komkovite","Komkovite","Komkovite","BaZr4+Si3O9·3H2O","BaZrSi3O9·3H2O","BaZr^4+^Si_3_O_9_·3H_2_O","BaZrSi_3_O_9_·3H_2_O","BaZr<sup>4+</sup>Si<sub>3</sub>O<sub>9</sub>·3H<sub>2</sub>O","BaZrSi<sub>3</sub>O<sub>9</sub>·3H<sub>2</sub>O","Ba Zr Si O H","IMA1988-032","","2690","Russia","1988","Approved"," ","hilairite","Voloshin A V, Pakhomovskiy Y Y, Men'shikov Y P, Sokolova Y V, Yegorov-Tismenko Y K (1990) Komkovite - a new hydrous barium zirconosilicate from the carbonatites of Vuoriyarvi (Kola Peninsula), Mineralogiceskij Zhurnal 12, 69-73","hexagonal","402","Ba Zr^4+ Si O H"
"Konderite","Konderite","Konderite","Pb2+Cu2+3Rh3+8S2-16","PbCu3Rh8S16","Pb^2+^Cu^2+^_3_Rh^3+^_8_S^2-^_16_","PbCu_3_Rh_8_S_16_","Pb<sup>2+</sup>Cu<sup>2+</sup><sub>3</sub>Rh<sup>3+</sup><sub>8</sub>S<sup>2-</sup><sub>16</sub>","PbCu<sub>3</sub>Rh<sub>8</sub>S<sub>16</sub>","Pb Cu Rh S","IMA1983-053","","2691","Russia","1983","Approved"," "," ","Rudashevsky N S, Mochalov A G, Trubkin N V, Gorshkov A I, Men'shikov Y P, Shumskaya N I (1984) Konderite Cu_3_Pb(Rh,Pt,Ir)_8_S_16_ - a new mineral, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 113(6), 703-712","hexagonal","","Pb^2+ Cu^2+ Rh^3+ S^2-"
"Kononovite","Kononovite","Kononovite","NaMg(S6+O4)F","NaMg(SO4)F","NaMg(S^6+^O_4_)F","NaMg(SO_4_)F","NaMg(S<sup>6+</sup>O<sub>4</sub>)F","NaMg(SO<sub>4</sub>)F","Na Mg S O F","IMA2013-116","","6275","Russia","2013","Approved","Titanite"," ","Pekov I V, Krzhizhanovskaya M G, Yapaskurt V O, Belakovskiy D I, Chukanov N V, Lykova I S, Sidorov E G (2015) Kononovite, NaMg(SO_4_)F, a new mineral from the Arsenatnaya fumarole, Tolbachik volcano, Kamchatka, Russia. European Journal of Mineralogy 27, 575-580","monoclinic","3.6E-5","Na Mg S^6+ O F"
"Koragoite","Koragoite","Koragoite","Mn2+2Mn3+Nb5+2(Nb5+,Ta5+)3W6+2O20","Mn2+2Mn3+Nb2(Nb,Ta)3W2O20","Mn^2+^_2_Mn^3+^Nb^5+^_2_(Nb^5+^,Ta^5+^)_3_W^6+^_2_O_20_","Mn^2+^_2_Mn^3+^Nb_2_(Nb,Ta)_3_W_2_O_20_","Mn<sup>2+</sup><sub>2</sub>Mn<sup>3+</sup>Nb<sup>5+</sup><sub>2</sub>(Nb<sup>5+</sup>,Ta<sup>5+</sup>)<sub>3</sub>W<sup>6+</sup><sub>2</sub>O<sub>20</sub>","Mn<sup>2+</sup><sub>2</sub>Mn<sup>3+</sup>Nb<sub>2</sub>(Nb,Ta)<sub>3</sub>W<sub>2</sub>O<sub>20</sub>","Mn Nb Ta W O","IMA1994-049","","2693","Tajikistan","1994","Approved"," "," ","Voloshin A V, Pakhomovskiey Y A, Bakhchisa A Y (1997) Koragoite - a new mineral from granitic pegmatites of the southwestern Pamirs, Tajikistan (Russian). Doklady Akademii Nauk SSSR Earth Science Sections 353, 516-518","monoclinic","520","Mn^2+ Mn^3+ Nb^5+ Ta^5+ W^6+ O"
"Kornerupine","Kornerupine","Kornerupine","(Mg,Fe2+,Al,[box])10(Si,Al,B)5O21(OH,F)2","(Mg,Fe2+,Al,[box])10(Si,Al,B)5O21(OH,F)2","(Mg,Fe^2+^,Al,[box])_10_(Si,Al,B)_5_O_21_(OH,F)_2_","(Mg,Fe^2+^,Al,[box])_10_(Si,Al,B)_5_O_21_(OH,F)_2_","(Mg,Fe<sup>2+</sup>,Al,<span style=""border: 1px solid #333; font-size:7px;"">   </span>)<sub>10</sub>(Si,Al,B)<sub>5</sub>O<sub>21</sub>(OH,F)<sub>2</sub>","(Mg,Fe<sup>2+</sup>,Al,<span style=""border: 1px solid #333; font-size:7px;"">   </span>)<sub>10</sub>(Si,Al,B)<sub>5</sub>O<sub>21</sub>(OH,F)<sub>2</sub>","Mg Fe Al Si B O H F","","R050214 R100155","2696","Denmark (Greenland)","1884","Grandfathered|Approved","Kornerupine"," ","Lorenzen J (1884) Kornerupin. Meddelelser om Grønland 7, 19-22","orthorhombic","2038","Mg Fe^2+ Al Si B O H F"
"Korobitsynite","Korobitsynite","Korobitsynite","(Na,[box])4Ti4+2(Si4O12)(O,OH)2·4H2O","(Na,[box])4Ti2(Si4O12)(O,OH)2·4H2O","(Na,[box])_4_Ti^4+^_2_(Si_4_O_12_)(O,OH)_2_·4H_2_O","(Na,[box])_4_Ti_2_(Si_4_O_12_)(O,OH)_2_·4H_2_O","(Na,<span style=""border: 1px solid #333; font-size:7px;"">   </span>)<sub>4</sub>Ti<sup>4+</sup><sub>2</sub>(Si<sub>4</sub>O<sub>12</sub>)(O,OH)<sub>2</sub>·4H<sub>2</sub>O","(Na,<span style=""border: 1px solid #333; font-size:7px;"">   </span>)<sub>4</sub>Ti<sub>2</sub>(Si<sub>4</sub>O<sub>12</sub>)(O,OH)<sub>2</sub>·4H<sub>2</sub>O","Na Ti Si O H","IMA1998-019","R110192","2698","Russia","1998","Approved","Labuntsovite","labuntsovite","Pekov I V, Chukanov N V, Khomyakov A P, Rastsvetaeva R K, Kucherinenko Y V, Nedel'ko V V (1999) Korobitsynite, Na_3-x_(Ti,Nb)_2_[Si_4_O_12_](OH,O)_2_·3-4H_2_O, a new mineral from Lovozero massif, Kola Peninsula, Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 128(3), 72-79","orthorhombic","370","Na Ti^4+ Si O H"
"Korshunovskite","Korshunovskite","Korshunovskite","Mg2Cl(OH)3·4H2O","Mg2Cl(OH)3·4H2O","Mg_2_Cl(OH)_3_·4H_2_O","Mg_2_Cl(OH)_3_·4H_2_O","Mg<sub>2</sub>Cl(OH)<sub>3</sub>·4H<sub>2</sub>O","Mg<sub>2</sub>Cl(OH)<sub>3</sub>·4H<sub>2</sub>O","Mg Cl O H","IMA1980-083","","2699","Russia","1980","Approved"," "," ","Malinko S V, Lisitsyn A E, Purusova S P, Fitsev B P, Khruleva T A (1982) Korshunovskite, Mg_2_Cl(OH)_3_·nH_2_O, a new hydrous magnesium chloride, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 111(3), 324-329","triclinic","180","Mg Cl O H"
"Koryakite","Koryakite","Koryakite","NaKMg2Al2(S6+O4)6","NaKMg2Al2(SO4)6","NaKMg_2_Al_2_(S^6+^O_4_)_6_","NaKMg_2_Al_2_(SO_4_)_6_","NaKMg<sub>2</sub>Al<sub>2</sub>(S<sup>6+</sup>O<sub>4</sub>)<sub>6</sub>","NaKMg<sub>2</sub>Al<sub>2</sub>(SO<sub>4</sub>)<sub>6</sub>","Na K Mg Al S O","IMA2018-013","","6756","Russia","2018","Approved","Millosevichite"," ","Siidra O I, Nazarchuk E V, Zaitsev A N, Vlasenko N S (2020) Koryakite, NaKMg_2_Al_2_(SO_4_)_6_, a new NASICON-related anhydrous sulfate mineral from Tolbachik volcano, Kamchatka, Russia. Mineralogical Magazine 84, 283-287","hexagonal","3.6E-5","Na K Mg Al S^6+ O"
"Korzhinskite","Korzhinskite","Korzhinskite","CaB2O4·0.5H2O","CaB2O4·0.5H2O","CaB_2_O_4_·0.5H_2_O","CaB_2_O_4_·0.5H_2_O","CaB<sub>2</sub>O<sub>4</sub>·0.5H<sub>2</sub>O","CaB<sub>2</sub>O<sub>4</sub>·0.5H<sub>2</sub>O","Ca B O H","","","2700","Russia","1963","Approved"," "," ","Malinko S V (1963) A new calcium borate, korzhinskite, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 92, 555-559","","","Ca B O H"
"Kosmochlor","Kosmochlor","Kosmochlor","NaCr3+Si2O6","NaCr3+Si2O6","NaCr^3+^Si_2_O_6_","NaCr^3+^Si_2_O_6_","NaCr<sup>3+</sup>Si<sub>2</sub>O<sub>6</sub>","NaCr<sup>3+</sup>Si<sub>2</sub>O<sub>6</sub>","Na Cr Si O","","R120015","2701","Mexico","1897","Approved","Pyroxene","pyroxene","Laspeyres H (1897) Die steinigen Gemengtheile in Meteoreisen von Toluca in Mexico. Kosmochlor, ein neues kosmisches Mineral. Zeitschrift für Krystallographie und Mineralogie 27, 586-600","monoclinic","4620","Na Cr^3+ Si O"
"Kosnarite","Kosnarite","Kosnarite","KZr4+2(P5+O4)3","KZr2(PO4)3","KZr^4+^_2_(P^5+^O_4_)_3_","KZr_2_(PO_4_)_3_","KZr<sup>4+</sup><sub>2</sub>(P<sup>5+</sup>O<sub>4</sub>)<sub>3</sub>","KZr<sub>2</sub>(PO<sub>4</sub>)<sub>3</sub>","K Zr P O","IMA1991-022","R060250","2702","USA","1991","Approved"," "," ","Brownfield M E, Foord E E, Sutley S J, Botinelly T (1993) Kosnarite, KZr_2_(PO_4_)_3_, a new mineral from Mount Mica and Black Mountain, Oxford County, Maine, American Mineralogist 78, 653-656","hexagonal","699","K Zr^4+ P^5+ O"
